0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.219680058073366320e-05,2.371692252312040949e-20,8.396607043260500644e-19,3.917889210865224507e-03,2.210090875975931901e-01,-1.626634940076407521e+00,-2.630348742858521213e-20,1.309406328015445906e-03,1.309406328015432028e-03,1.309406328015444172e-03,1.309406328015459784e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.021021004158959413e-04,6.776263578034402713e-21,9.867254101905694601e-19,9.883460827426342882e-03,2.369548422530106113e-01,-1.650237149983655449e+00,2.388437137734617528e-19,2.149517903492549967e-03,2.149517903492541293e-03,2.149517903492541727e-03,2.149517903492550834e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.261078017151610322e-04,-2.710505431213761085e-20,8.434912943806172593e-19,1.730149061578322572e-02,2.491549612533495717e-01,-1.671529273571268126e+00,1.351935396863073357e-19,2.654901088740238124e-03,2.654901088740233787e-03,2.654901088740226414e-03,2.654901088740228583e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.373258927991495419e-04,-2.752857078576476102e-20,-1.638184605939580046e-18,2.581462666777505077e-02,2.583937680189197783e-01,-1.690938451439757850e+00,4.420565505363409912e-18,2.891071427350524158e-03,2.891071427350518086e-03,2.891071427350509412e-03,2.891071427350512882e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.374439399109965052e-04,-1.980965218166492797e-19,1.073525841286260817e-18,3.518401836639147018e-02,2.651920123191486289e-01,-1.708746750139021442e+00,3.817714294665781014e-19,2.893556629705200563e-03,2.893556629705184083e-03,2.893556629705185818e-03,2.893556629705185384e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.274243619866565565e-04,-2.487828410314486035e-20,2.711546194250516441e-18,4.523811997061213258e-02,2.699218204822845246e-01,-1.725154915979792092e+00,-3.795403704741495972e-18,2.682618147087507867e-03,2.682618147087505699e-03,2.682618147087505265e-03,2.682618147087504831e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.078175381086555091e-04,-5.068400310908417533e-19,8.315235486256333444e-19,5.584712121867477924e-02,2.728637997997572229e-01,-1.740313910058007396e+00,-3.712443291500653786e-18,2.269842907550659837e-03,2.269842907550669378e-03,2.269842907550645092e-03,2.269842907550592617e-03,0.000000000000000000e+00
0.000000000000000000e+00,7.891964268678543074e-05,-7.804316730539807628e-19,1.043897896089494844e-19,6.690876185831443057e-02,2.742385693759871734e-01,-1.754342253651430150e+00,-3.695498898574541611e-18,1.661466161827088953e-03,1.661466161827094591e-03,1.661466161827066402e-03,1.661466161826994845e-03,0.000000000000000000e+00
0.000000000000000000e+00,4.085966812611951644e-05,-6.194954130756636984e-19,-8.597905891013334543e-21,7.833981996111598345e-02,2.742255949878456556e-01,-1.767336351409867889e+00,-3.893036144875361576e-18,8.602035394972766362e-04,8.602035394972910561e-04,8.602035394972543016e-04,8.602035394971875148e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.348831618678652347e-06,-6.144132153921378963e-19,2.994386974550718979e-19,9.007067780775529497e-02,2.729751615140260657e-01,-1.779377029686027401e+00,-3.776488590993879873e-18,-1.336596130247856128e-04,-1.336596130247753129e-04,-1.336596130248168379e-04,-1.336596130248790711e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.277462414653536425e-05,-4.805820097259584428e-19,-2.264968327600367406e-18,1.020416688687218881e-01,2.706163878670196921e-01,-1.790533898464294227e+00,2.946274819587838524e-19,-1.321571034663877138e-03,-1.321571034663859574e-03,-1.321571034663908146e-03,-1.321571034663966259e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.285457526173281156e-04,-1.925908076594963275e-19,-2.789322039766330615e-18,1.142005095757804983e-01,2.672628416442954791e-01,-1.800868397799292087e+00,2.275897448285588213e-19,-2.706226370891100762e-03,-2.706226370891066935e-03,-2.706226370891128517e-03,-2.706226370891178824e-03,0.000000000000000000e+00
0.000000000000000000e+00,-2.038317562184774529e-04,-1.485450944022727099e-19,-3.630295139485236624e-18,1.265004197697640054e-01,2.630166388023823520e-01,-1.810436017953519272e+00,4.883225066622624010e-20,-4.291194867757408375e-03,-4.291194867757366742e-03,-4.291194867757426590e-03,-4.291194867757480366e-03,0.000000000000000000e+00
0.000000000000000000e+00,-2.888281847408376247e-04,2.424962683760455932e-20,-1.804109110758929301e-18,1.388986962030885897e-01,2.579715556623012329e-01,-1.819287984920898049e+00,-2.520800793039759898e-19,-6.080593362965006597e-03,-6.080593362964990117e-03,-6.080593362965001393e-03,-6.080593362965015271e-03,0.000000000000000000e+00
0.000000000000000000e+00,-3.837413551093670936e-04,-7.400619504389428002e-20,-1.040415213962005174e-18,1.513555945781397682e-01,2.522154781655968625e-01,-1.827472591736638785e+00,-4.437651213142100652e-18,-8.078765370723524700e-03,-8.078765370723503883e-03,-8.078765370723509087e-03,-8.078765370723536843e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.887717632533512954e-04,-5.009108004600616509e-19,-9.072187207142456806e-19,1.638334305256884948e-01,2.458323918803881902e-01,-1.835036289476998705e+00,-4.827956779410742105e-18,-1.028993185796528952e-02,-1.028993185796528778e-02,-1.028993185796527043e-02,-1.028993185796531554e-02,0.000000000000000000e+00
0.000000000000000000e+00,-6.040948064330390601e-04,-7.787376071594721621e-19,4.937150063018376008e-19,1.762958453743544984e-01,2.389040382680707175e-01,-1.842024609310586980e+00,-8.838825059507207428e-18,-1.271778539859028806e-02,-1.271778539859030194e-02,-1.271778539859027071e-02,-1.271778539859032275e-02,0.000000000000000000e+00
0.000000000000000000e+00,-7.298376263381292552e-04,-7.380800256912657458e-19,-1.172014338967197077e-19,1.887072073674624928e-01,2.315113082096263708e-01,-1.848482957256518011e+00,-8.993803344897775389e-18,-1.536500265975008356e-02,-1.536500265975009397e-02,-1.536500265975006274e-02,-1.536500265975011478e-02,0.000000000000000000e+00
0.000000000000000000e+00,-8.660510552926611351e-04,-3.518330017433047912e-19,-6.050952202197364923e-19,2.010321379229408623e-01,2.237354017746828183e-01,-1.854457300228207428e+00,-8.973821099363857779e-18,-1.823265379563497601e-02,-1.823265379563496560e-02,-1.823265379563494826e-02,-1.823265379563498989e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.012675934060599473e-03,-4.060431103675800129e-19,-9.488039336067364818e-20,2.132351680157693052e-01,2.156587478511504119e-01,-1.859994742060146589e+00,-9.326564110558560023e-18,-2.131949334864420217e-02,-2.131949334864419177e-02,-2.131949334864418136e-02,-2.131949334864422646e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.169503570759913630e-03,-1.578336709367531682e-18,-4.344704104165219170e-18,2.252805425297773889e-01,2.073656462747287543e-01,-1.865143970003749763e+00,-9.199662810851119899e-18,-2.462112780547183466e-02,-2.462112780547181037e-02,-2.462112780547183466e-02,-2.462112780547199078e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.336130922707753780e-03,-1.178537158263501922e-18,-3.631957191550388999e-18,2.371321997626363309e-01,1.989425694072952666e-01,-1.869955535825131854e+00,-8.487910375493871853e-18,-2.812907205700530128e-02,-2.812907205700527352e-02,-2.812907205700534291e-02,-2.812907205700546781e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.511912270265469531e-03,-1.442811437806843628e-18,-4.468199387957310725e-18,2.487539570935759503e-01,1.904780437914052882e-01,-1.874481923141578354e+00,-7.948396391005014068e-18,-3.182973200558878585e-02,-3.182973200558876503e-02,-3.182973200558882054e-02,-3.182973200558896626e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.695910692614106818e-03,-7.245274985351969404e-19,-7.360459492832897442e-18,2.601099289774012613e-01,1.820620325478621848e-01,-1.878777347827243593e+00,-7.158634708480528941e-18,-3.570338300240222251e-02,-3.570338300240215312e-02,-3.570338300240224333e-02,-3.570338300240237517e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.886854375410381476e-03,-9.074866151421258137e-19,-8.389187662998579396e-18,2.711651865321901833e-01,1.737847640937657534e-01,-1.882897246332865260e+00,-7.057805371105142365e-18,-3.972325000863954902e-02,-3.972325000863948657e-02,-3.972325000863963229e-02,-3.972325000863977107e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.083104296007615239e-03,-1.381825065604534004e-18,-1.074958422566592192e-17,2.818866371439817109e-01,1.657350092694893640e-01,-1.886897432431260180e+00,-2.763924779005393429e-18,-4.385482728437078287e-02,-4.385482728437074124e-02,-4.385482728437085920e-02,-4.385482728437101185e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.282640561736789739e-03,-1.327614956980258782e-18,-1.020454340462449889e-17,2.922440596845690686e-01,1.579978967967141101e-01,-1.890832947906843309e+00,-5.467307587010977647e-18,-4.805559077340603585e-02,-4.805559077340600810e-02,-4.805559077340611218e-02,-4.805559077340624402e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.483073979739641550e-03,-1.205642212575639533e-18,-1.244163004366731924e-17,3.022111840452843534e-01,1.506524633855686746e-01,-1.894756692210106452e+00,-4.055989761073924448e-18,-5.227524167872925343e-02,-5.227524167872919097e-02,-5.227524167872929506e-02,-5.227524167872944771e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.681686897566629927e-03,-9.481441966103322299e-19,-1.441199158564488470e-17,3.117666666185454627e-01,1.437692325341457800e-01,-1.898717976752101189e+00,-1.656072718468880455e-20,-5.645656626456058841e-02,-5.645656626456051902e-02,-5.645656626456065086e-02,-5.645656626456078270e-02,0.000000000000000000e+00
