9.093808581515086531e-02,3.133156360667094242e-02,-3.368618592183265405e-03,-1.875340324213521648e-02,-4.927087658097480116e-02,-1.098987584854403537e-01
8.653170246214665629e-02,2.817836000361073623e-02,-2.883587437460179148e-03,-1.698422384366718788e-02,-4.521249160813574364e-02,-9.898651609888796388e-02
8.216824531653069141e-02,2.534217639322743423e-02,-2.427744368564677385e-03,-1.538067732008500249e-02,-4.152890645104281853e-02,-8.914754532530379250e-02
7.788927844764165220e-02,2.279112333784153246e-02,-2.001167412808718508e-03,-1.392687650294606970e-02,-3.818244402149618966e-02,-8.027779418133597356e-02
7.372778205934710227e-02,2.049651862408956651e-02,-1.603250030666106014e-03,-1.260820565889009780e-02,-3.514014451458935540e-02,-7.228283652066397336e-02
6.970941757284448981e-02,1.843256518555832016e-02,-1.232856956611094214e-03,-1.141144453625191936e-02,-3.237305798020161107e-02,-6.507719275687962046e-02
6.585364740427582242e-02,1.657606116144996408e-02,-8.884511554231418673e-04,-1.032470550121507638e-02,-2.985564968909339492e-02,-5.858356235482706925e-02
6.217468509884688244e-02,1.490613908763139574e-02,-5.681998642853931716e-04,-9.337534899533437086e-03,-2.756529608463830286e-02,-5.273221192793536155e-02
5.868215918840963274e-02,1.340403179903811720e-02,-2.700796210256395510e-04,-8.441693534260517884e-03,-2.548181647927656723e-02,-4.746081745093696375e-02
5.538093376015380820e-02,1.205286432081798843e-02,7.938895841106297525e-06,-7.635079053600975565e-03,-2.358685849902974682e-02,-4.271619395847549988e-02
5.226745646392642886e-02,1.083747788347327531e-02,2.672378178787374763e-04,-6.939900693039861325e-03,-2.186232929695587635e-02,-3.846420923782189333e-02
4.931384820236325850e-02,9.744311052454912234e-03,5.059951315785550952e-04,-6.454832968630628588e-03,-2.028499951861058304e-02,-3.471624197031887571e-02
4.645293654920150395e-02,8.761288094114571059e-03,7.159300603716106355e-04,-6.248886847600809355e-03,-1.882044448665756362e-02,-3.144940338443479033e-02
4.365846347445503234e-02,7.877420339756750073e-03,8.934315102872449456e-04,-6.086173335591454209e-03,-1.745029545298506721e-02,-2.847376156859750262e-02
4.095618487876799552e-02,7.082663207654522376e-03,1.043041851992558295e-03,-5.883643996230571160e-03,-1.617685712483252561e-02,-2.572989329823274426e-02
3.836058584277485944e-02,6.368009323636818729e-03,1.168163082055015834e-03,-5.662466232566747658e-03,-1.499759976405052285e-02,-2.321738670439049343e-02
3.587687392781894330e-02,5.725379306877663964e-03,1.271002062321345376e-03,-5.439535932435108842e-03,-1.390646498440458595e-02,-2.092958835351073354e-02
3.350663890019662389e-02,5.147513231696401910e-03,1.353339889793869072e-03,-5.223780903051543183e-03,-1.289658917160484315e-02,-1.885502321446463903e-02
3.124981590705130929e-02,4.627883455849538842e-03,1.416800123825613135e-03,-5.019830653140321640e-03,-1.196123391158127915e-02,-1.698064355301680955e-02
2.910542610303829339e-02,4.160619546100875407e-03,1.462942519420950107e-03,-4.830232539816217176e-03,-1.109409985233984416e-02,-1.529327941417823328e-02
2.707191608462860763e-02,3.740441781031162653e-03,1.493299669999207605e-03,-4.656667587408050771e-03,-1.028943121462522550e-02,-1.378015245144645871e-02
2.514734968276067725e-02,3.362601675586919091e-03,1.509394236369700779e-03,-4.500671723033203980e-03,-9.542042676117695396e-03,-1.242894495066331276e-02
2.332954302200708485e-02,3.022828583181413724e-03,1.512751226544564688e-03,-4.364122414038842067e-03,-8.847318430296381708e-03,-1.122764843146204644e-02
2.161618347808855201e-02,2.717281667262913536e-03,1.504913057549560253e-03,-4.249636916529526097e-03,-8.201206951214755347e-03,-1.016430048534627470e-02
2.000495953238819874e-02,2.442506648605832775e-03,1.487464475968412877e-03,-4.161001661654111818e-03,-7.600227625991066473e-03,-9.226662768722566563e-03
1.849373321955368951e-02,2.195396794980275252e-03,1.462078127613260356e-03,-4.103790569272154978e-03,-7.041508102636791569e-03,-8.401849715494487739e-03
1.708081274490146420e-02,1.973157635890756840e-03,1.430602546131013678e-03,-4.086456675799764703e-03,-6.522886215770367160e-03,-7.675854427122521563e-03
1.576545621974749858e-02,1.773274824051969704e-03,1.395243644228131566e-03,-4.122500504273437540e-03,-6.043153588264389350e-03,-7.032788554089884105e-03
1.454895210694374594e-02,1.593484294720847166e-03,1.358976001897113347e-03,-4.235155573204418822e-03,-5.602645691901433564e-03,-6.453335683253979584e-03
1.343734294632647000e-02,1.431742873019259702e-03,1.326607281365524025e-03,-4.468395334963327047e-03,-5.204815084537980571e-03,-5.911025503034477227e-03
1.244981394060531640e-02,1.286193297154917137e-03,1.308102175888116144e-03,-4.914508209204456433e-03,-4.861210428958556533e-03,-5.362248936340747139e-03
1.165226309290167545e-02,1.155095857576698319e-03,1.332036616739998465e-03,-5.763947250506111682e-03,-4.611804597970245966e-03,-4.722207750162785156e-03
1.130729843014274122e-02,1.036603408062151000e-03,1.507131945737667312e-03,-6.623073539869590159e-03,-4.619524932980371631e-03,-3.980695659242599119e-03
1.125926842973441581e-02,9.296587766184562663e-04,1.783195967441162126e-03,-6.319650555244748190e-03,-4.798556014490454671e-03,-3.457797408744916687e-03
1.121893453817426542e-02,8.334805029869212607e-04,2.048012469425655995e-03,-5.946307260395998669e-03,-4.969292803071177420e-03,-3.001955906091092509e-03
1.119066264010354535e-02,7.469776482097644161e-04,2.305158028899936991e-03,-5.510375383008760640e-03,-5.135974534736948913e-03,-2.608140445673540284e-03
1.116330313666670515e-02,6.691884393363200676e-04,2.551288974072047928e-03,-5.038120482375235340e-03,-5.292930066786739711e-03,-2.267660492531525449e-03
1.113598740100106566e-02,5.992356704413745547e-04,2.787227229978806158e-03,-4.559414533447163527e-03,-5.440695668838600556e-03,-1.971048268602677844e-03
1.110163453803917483e-02,5.363377230821412666e-04,3.010662503797504469e-03,-4.100041026009600305e-03,-5.575692835193855196e-03,-1.709982262536384641e-03
1.106002145024452890e-02,4.797842293837730702e-04,3.222236836308869229e-03,-3.675608147194311774e-03,-5.698601898734299842e-03,-1.477416412541857722e-03
1.100935701083404980e-02,4.289382172552463099e-04,3.421670988122438826e-03,-3.292185243939074225e-03,-5.808981472140979478e-03,-1.268791372661670636e-03
1.095059280354276909e-02,3.832241606426972126e-04,3.609932206077486831e-03,-2.949401701094821453e-03,-5.908092656645430943e-03,-1.080757618661389594e-03
1.088410822853193988e-02,3.421252034162296967e-04,3.787624346654060777e-03,-2.644160225288166594e-03,-5.996725836461202011e-03,-9.110324837531179549e-04
1.081072192298753593e-02,3.051762157485314467e-04,3.955522816986464969e-03,-2.372668121505927801e-03,-6.075880590218645308e-03,-7.577028378370490513e-04
1.073097398348243740e-02,2.719592678995328013e-04,4.114203128235801622e-03,-2.131287601744586389e-03,-6.146289674737348552e-03,-6.191553914694585513e-04
1.064534796313561238e-02,2.420986483005147785e-04,4.264162194928124150e-03,-1.916714727589759410e-03,-6.208578377644075920e-03,-4.939526443602920962e-04
1.055420048580885464e-02,2.152566639130103839e-04,4.405780482083542990e-03,-1.725994809965569234e-03,-6.263223520299262929e-03,-3.808218648060284839e-04
1.045780437011334212e-02,1.911297604334986195e-04,4.539347471317653308e-03,-1.556489973890971650e-03,-6.310590343181481099e-03,-2.786305809541898457e-04
1.035635749172655710e-02,1.694450662220138223e-04,4.665068050639946742e-03,-1.405846944892622571e-03,-6.350944798179838924e-03,-1.863728398921920063e-04
1.024999779314840834e-02,1.499572801037476382e-04,4.783072845572168032e-03,-1.271966394817859204e-03,-6.384469650773366874e-03,-1.031551959948722933e-04
1.013881421632737041e-02,1.324458770837118890e-04,4.893426429458584345e-03,-1.152975513267385068e-03,-6.411277199686438340e-03,-2.818456173759790437e-05
1.002285607760378290e-02,1.167125974272929155e-04,4.996134837346200355e-03,-1.047203371791378306e-03,-6.431420468810815881e-03,3.924278307271556599e-05
9.902140735267479094e-03,1.025791904324474345e-04,5.091152222716863011e-03,-9.531589163911714530e-04,-6.444902801877183326e-03,9.975106045095308207e-05
9.776659857140197404e-03,8.988538678737427554e-05,5.178386791059177464e-03,-8.695113494226265789e-04,-6.451686117262461773e-03,1.538938822296639962e-04
9.646384499534432083e-03,7.848707616138837610e-05,5.257706098267225965e-03,-7.950726764776218239e-04,-6.451698006353897945e-03,2.021622681766318142e-04
9.511269190913418034e-03,6.825466908444767793e-05,5.328941803075410225e-03,-7.287822029063115202e-04,-6.444837843010614575e-03,2.449918965425372172e-04
9.371255187366797634e-03,5.907162433104664337e-05,5.391893956907516799e-03,-6.696927788025895277e-04,-6.430982050123414985e-03,2.827696787563810051e-04
9.226273043750022815e-03,5.083312496684068074e-05,5.446334908806842005e-03,-6.169586069922879459e-04,-6.409988650166998508e-03,3.158397403280421931e-04
9.076244623650593646e-03,4.344488794609800323e-05,5.492012897428477994e-03,-5.698244447956388225e-04,-6.381701209580373062e-03,3.445088810240798513e-04
8.921084653388098099e-03,3.682209370711554751e-05,5.528655396700660543e-03,-5.276160461905875535e-04,-6.345952271888232604e-03,3.690515789899561998e-04
8.760701909933251222e-03,3.088842361070030275e-05,5.555972276826487248e-03,-4.897317060983447014e-04,-6.302566361598861862e-03,3.897145956563319194e-04
8.595000119704860816e-03,2.557519431285315960e-05,5.573658837810905285e-03,-4.556347825015179633e-04,-6.251362629915020210e-03,4.067212308284123444e-04
8.423878634399466214e-03,2.082057929927552515e-05,5.581398768627354907e-03,-4.248470849226437395e-04,-6.192157203984646231e-03,4.202752702789874068e-04
8.247232941010824991e-03,1.656890880157286356e-05,5.578867081372502860e-03,-3.969430293688217979e-04,-6.124765293575314996e-03,4.305646613046545165e-04
8.064955055726153246e-03,1.277004024645773005e-05,5.565733066183672917e-03,-3.715444702535139368e-04,-6.049003102481502296e-03,4.377649449999481313e-04
7.876933845138394188e-03,9.378792182357169769e-06,5.541663309148256097e-03,-3.483161290809808660e-04,-5.964689586452900580e-03,4.420424673792926239e-04
7.683055312925217255e-03,6.354435383552451633e-06,5.506324811746615179e-03,-3.269615479342843868e-04,-5.871648094772026309e-03,4.435573848745521185e-04
7.483202885572783937e-03,3.660235477127418282e-06,5.459388246358836891e-03,-3.072195031247382832e-04,-5.769707928623368093e-03,4.424664731578245819e-04
7.277257726621289696e-03,1.263042042824425064e-06,5.400531377837984939e-03,-2.888608208648699963e-04,-5.658705845905071669e-03,4.389257416676709662e-04
7.065099105075279239e-03,-8.670803332100564910e-07,5.329442675916885169e-03,-2.716855425910361999e-04,-5.538487538963398141e-03,4.330928497482438764e-04
6.846604839853847983e-03,-2.757183085026032701e-06,5.245825137095526738e-03,-2.555203927163364670e-04,-5.408909108722667961e-03,4.251293139887348080e-04
6.621651838293401808e-03,-4.431730384443884608e-06,5.149400327495247225e-03,-2.402165061914979705e-04,-5.269838555681480644e-03,4.152024904030586971e-04
6.390116742591495612e-03,-5.912864760989153036e-06,5.039912649835365764e-03,-2.256473774085691485e-04,-5.121157305109935026e-03,4.034873096233004765e-04
6.151876693594899095e-03,-7.220644503921924344e-06,4.917133828128830882e-03,-2.117069957478373565e-04,-4.962761780385554350e-03,3.901677386400615702e-04
5.906810216396780888e-03,-8.373255410983071286e-06,4.780867592894338068e-03,-1.983081365044333394e-04,-4.794565034644040873e-03,3.754379390182046141e-04
5.654798226773415093e-03,-9.387199184966521444e-06,4.630954537739409051e-03,-1.853807791168372257e-04,-4.616498446713453684e-03,3.595030893262237759e-04
5.395725151578907933e-03,-1.027746054033306592e-05,4.467277105267299618e-03,-1.728706275638151402e-04,-4.428513482607745674e-03,3.425798390153551583e-04
5.129480149887523030e-03,-1.105765488101857050e-05,4.289764646714277346e-03,-1.607377105563408061e-04,-4.230583518672360703e-03,3.248963625272215409e-04
4.855958415053072269e-03,-1.174015823830934678e-05,4.098398485963355986e-03,-1.489550417588251163e-04,-4.022705716849845660e-03,3.066919862042821331e-04
4.575062531136833699e-03,-1.233622101418696298e-05,3.893216905167227321e-03,-1.375073227317225955e-04,-3.804902936568040767e-03,2.882163668144620446e-04
4.286703850582292315e-03,-1.285606695885785149e-05,3.674319956816643820e-03,-1.263896736364237682e-04,-3.577225661603854450e-03,2.697282092150562528e-04
3.990803853883969840e-03,-1.330897871994670624e-05,3.441873996465054809e-03,-1.156063789924812282e-04,-3.339753914153899706e-03,2.514935217577382370e-04
3.687295446636925517e-03,-1.370337122816332763e-05,3.196115822270480678e-03,-1.051696379334664098e-04,-3.092599122507683814e-03,2.337834211418122815e-04
3.376124145113742515e-03,-1.404685413955924578e-05,2.937356302845744050e-03,-9.509831051374728638e-05,-2.835905903469205375e-03,2.168715130935243375e-04
3.075055097541959902e-03,-1.434950891655752232e-05,2.683634916519977813e-03,-8.569096160394507251e-05,-2.585918915310487110e-03,2.012698878183215594e-04
2.800499716038659919e-03,-1.461939054943557703e-05,2.451692339404674178e-03,-7.716981103545241265e-05,-2.357674140774032763e-03,1.871756516644399490e-04
2.549866858482192043e-03,-1.486023096555129735e-05,2.239410905258106595e-03,-6.945568248486043319e-05,-2.149051283279232016e-03,1.744452954007082222e-04
2.321023889860134547e-03,-1.507534074733045297e-05,2.045084112363907639e-03,-6.248093948997795848e-05,-1.958324174954427250e-03,1.629532733007662648e-04
2.112033808201373587e-03,-1.526762474230796711e-05,1.867158480551046060e-03,-5.618388067393165550e-05,-1.783923113947945022e-03,1.525859893741178194e-04
1.921137168273757186e-03,-1.543963591086668452e-05,1.704219735660206887e-03,-5.050816276454381162e-05,-1.624420589880774769e-03,1.432406218961689384e-04
1.746735677024548530e-03,-1.559362145557926941e-05,1.554980239752912045e-03,-4.540228219212704352e-05,-1.478518311388401672e-03,1.348240655707327038e-04
1.587377305583267516e-03,-1.573156240714577943e-05,1.418267554466316792e-03,-4.081910932510350495e-05,-1.345035416535828466e-03,1.272519792695547337e-04
1.441742777081818794e-03,-1.585520766610793223e-05,1.293014035098227375e-03,-3.671547000333916889e-05,-1.222897757829738549e-03,1.204479285742099496e-04
1.308633302647031586e-03,-1.596610333212710166e-05,1.178247362276396053e-03,-3.305176956600863465e-05,-1.111128163493929838e-03,1.143426134777549079e-04
1.186959449805143887e-03,-1.606561802207577929e-05,1.073081926502335390e-03,-2.979165505052155623e-05,-1.008837585705881423e-03,1.088731726141657310e-04
1.075731038317380428e-03,-1.615496476707433996e-05,9.767109885371544689e-04,-2.690171167953053229e-05,-9.152170546968313360e-04,1.039825562832174963e-04
9.740479682444491564e-04,-1.623521998773258247e-05,8.883995455806483702e-04,-2.435119013775842060e-05,-8.295303650706259456e-04,9.961896134742943127e-05
8.810918939042086543e-04,-1.630733996629024521e-05,8.074778395482000784e-04,-2.211176149768607401e-05,-7.511074274635994464e-04,9.573532178894649956e-05
7.961186654283755517e-04,-1.637217517530141411e-05,7.333354495273863415e-04,-2.015729696423213923e-05,-6.793382248136043983e-04,9.228884935621267606e-05
7.184514669140733192e-04,-1.643048275996605325e-05,6.654159157500543842e-04,-1.846366989850496356e-05,-6.136673180865499701e-04,8.924061930857064612e-05
6.474745867763956894e-04,-1.648293743515183885e-05,6.032118471915823852e-04,-1.700857783108145220e-05,-5.535888513742933704e-04,8.655519676358364417e-05
5.826277619011305687e-04,-1.653014101332074675e-05,5.462604692525414645e-04,-1.577138241148800293e-05,-4.986420108769138316e-04,8.420029963331052722e-05
5.234010426280166208e-04,-1.657263074754295764e-05,4.941395719236892818e-04,-1.473296544601493957e-05,-4.484068964579918126e-04,8.214649451700141349e-05
4.693301305210708469e-04,-1.661088665218559671e-05,4.464638224240991709e-04,-1.387559936006383662e-05,-4.025007682508261538e-04,8.036692231211032102e-05
4.199921453450269210e-04,-1.664533793397065991e-05,4.028814095626560409e-04,-1.318283059615437243e-05,-3.605746342334338996e-04,7.883705061143453548e-05
3.750017817144691667e-04,-1.667636865058114560e-05,3.630709900365399509e-04,-1.263937460566132918e-05,-3.223101478140259074e-04,7.753445026458678487e-05
3.340078195504448582e-04,-1.670432269834020851e-05,3.267389095747975621e-04,-1.223102122861517441e-05,-2.874167873019719079e-04,7.643859373656215588e-05
2.966899558036559400e-04,-1.672950821286403990e-05,2.936166742817435745e-04,-1.194454938387919546e-05,-2.556292917129432450e-04,7.553067313868288624e-05
2.627559220656631219e-04,-1.675229320248885681e-05,2.627603238668340790e-04,-1.176772925645059383e-05,-2.267053255803013856e-04,7.479343601664053111e-05
2.319389038570346558e-04,-1.677265386718536637e-05,2.361098013383839669e-04,-1.168885987487058548e-05,-2.004233804687686072e-04,7.421103719036139786e-05
2.039951044049194710e-04,-1.679108014364175252e-05,2.112174717159363661e-04,-1.169748595340268242e-05,-1.765808076378854905e-04,7.376890496958305170e-05
1.787016613847865600e-04,-1.680768428808304205e-05,1.886702972200905476e-04,-1.178356809626252900e-05,-1.549921084084821519e-04,7.345362068138153839e-05
1.558546563686382899e-04,-1.682264577655578799e-05,1.682948820451224186e-04,-1.193781417363987487e-05,-1.354873224221873906e-04,7.325280977283345977e-05
1.352673491321095120e-04,-1.683612594197404598e-05,1.499319562343122577e-04,-1.215155689546625931e-05,-1.179105857801077573e-04,7.315504373636964213e-05
1.167685679910343777e-04,-1.684826987367882617e-05,1.334350712515696119e-04,-1.241671144276678574e-05,-1.021188171831195128e-04,7.314975166758344203e-05
1.002012489918390809e-04,-1.685920810595337746e-05,1.186694138834839206e-04,-1.272573695125651363e-05,-8.798052428884554118e-05,7.322714056298521045e-05
8.542111034656086233e-05,-1.686905812646812708e-05,1.055107279152079931e-04,-1.307160143726648456e-05,-7.537471946790922695e-05,7.337812352459907920e-05
7.229544975460188609e-05,-1.687792572100206616e-05,9.384433396916844628e-05,-1.344774981039785653e-05,-6.418993512137630706e-05,7.359425512314225770e-05
6.070205338749559882e-05,-1.688590617264731732e-05,8.356423875525223748e-05,-1.384807465117043327e-05,-5.432332961383903207e-05,7.386767323496910495e-05
5.052820634470849253e-05,-1.689308533606277642e-05,7.457232576562735434e-05,-1.426688946414216987e-05,-4.567987568473321608e-05,7.419104674668777375e-05
4.166979532210248437e-05,-1.689954059657392330e-05,6.677762015831637064e-05,-1.469890414779178088e-05,-3.817162393708920068e-05,7.455752857176837004e-05
3.403049508458161186e-05,-1.690534172896730603e-05,6.009562122359877334e-05,-1.513920246060305174e-05,-3.171703467070589644e-05,7.496071348080045565e-05
2.752103110439258683e-05,-1.691055166697048984e-05,5.444769641669707866e-05,-1.558322126719133659e-05,-2.624037193493494776e-05,7.539460029451921532e-05
2.205851142706252190e-05,-1.691522719127175984e-05,4.976053147868256108e-05,-1.602673138885527050e-05,-2.167115422868308772e-05,7.585355803208239617e-05
1.756582146213021665e-05,-1.691941954798638090e-05,4.596563165662264169e-05,-1.646581989557077382e-05,-1.794365677700473073e-05,7.633229564473438858e-05
1.397107597324255120e-05,-1.692317500323128074e-05,4.299886948025365537e-05,-1.689687369089162586e-05,-1.499646077074296490e-05,7.682583500683103745e-05
1.120712306668619013e-05,-1.692653533963645466e-05,4.080007495849157818e-05,-1.731656426274887591e-05,-1.277204537144383617e-05,7.732948685709823355e-05
9.211095454559609701e-06,-1.692953830345270269e-05,3.931266442943560295e-05,-1.772183348567217540e-05,-1.121641866046423442e-05,7.783882942386255454e-05
7.924004701027931622e-06,-1.693221800583596503e-05,3.848330463523497673e-05,-1.810988036881939508e-05,-1.027878405646293689e-05,7.834968948377098522e-05
7.290374554940597400e-06,-1.693460528283215728e-05,3.826160890003524274e-05,-1.847814866158953024e-05,-9.911239036783431585e-06,7.885812563628591680e-05
7.257909829291237430e-06,-1.693672802050186319e-05,3.859986257053613025e-05,-1.882431523615411015e-05,-1.006850328416102592e-05,7.936041358812070024e-05
7.777197614243862346e-06,-1.693861144546209525e-05,3.945277513380225176e-05,-1.914627917392053901e-05,-1.070767363866097737e-05,7.985303327170751502e-05
8.801437906131411436e-06,-1.694027838742326563e-05,4.077725666060771730e-05,-1.944215149023337364e-05,-1.178800347118928141e-05,8.033265762630305252e-05
1.028620100471383079e-05,-1.694174951474822208e-05,4.253221643568482992e-05,-1.971024544812023240e-05,-1.327070430951111674e-05,8.079614290133959600e-05
1.218920927599449968e-05,-1.694304354819570974e-05,4.467838183002389925e-05,-1.994906740310613890e-05,-1.511876774408868422e-05,8.124052034220987306e-05
1.447014110085873489e-05,-1.694417745032264041e-05,4.717813564839084341e-05,-2.015730814048731541e-05,-1.729680581896536585e-05,8.166298913949453285e-05
1.709045503359939687e-05,-1.694516660000952568e-05,4.999537034656002403e-05,-2.033383466625714417e-05,-1.977090827617172391e-05,8.206091053142610585e-05
2.001323237864715394e-05,-1.694602494483733686e-05,5.309535766097515604e-05,-2.047768241611971392e-05,-2.250851516987670706e-05,8.243180296170027430e-05
2.320303656281732653e-05,-1.694676514336149797e-05,5.644463232868543549e-05,-2.058804785194764787e-05,-2.547830350210229095e-05,8.277333820240008781e-05
2.662578783325688086e-05,-1.694739868890080434e-05,6.001088869825355369e-05,-2.066428142321500718e-05,-2.865008665513690499e-05,8.308333835958369579e-05
3.024865195106879988e-05,-1.694793602427831829e-05,6.376288914505599370e-05,-2.070588086827080732e-05,-3.199472550777686044e-05,8.335977369134497169e-05
3.403994167809071275e-05,-1.694838664451634499e-05,6.767038330748149314e-05,-2.071248483503724451e-05,-3.548405022591399834e-05,8.360076116613920482e-05
3.796902996880785984e-05,-1.694875918670860342e-05,7.170403725364063246e-05,-2.068386680360951584e-05,-3.909079181043671655e-05,8.380456370419218351e-05
4.200627388572120163e-05,-1.694906151581231424e-05,7.583537177381272543e-05,-2.061992929852884577e-05,-4.278852257137278194e-05,8.396959004624517575e-05
4.612294835151122918e-05,-1.694930079736765540e-05,8.003670907210436766e-05,-2.052069837354800387e-05,-4.655160477470573317e-05,8.409439519361929600e-05
5.029118893771148112e-05,-1.694948356594282526e-05,8.428112720093443885e-05,-2.038631836060328191e-05,-5.035514677857763594e-05,8.417768137571533490e-05
5.448394296927414364e-05,-1.694961578572447096e-05,8.854242164655406404e-05,-2.021704687081120401e-05,-5.417496604054679890e-05,8.421829949740400833e-05
5.867492829472369727e-05,-1.694970290514069509e-05,9.279507353234250921e-05,-2.001325004127133496e-05,-5.798755843559802849e-05,8.421525102606987757e-05
6.283859913651939245e-05,-1.694974990554446408e-05,9.701422395907448770e-05,-1.977539801918743581e-05,-6.177007337735021628e-05,8.416769027492290993e-05
6.695011849445554105e-05,-1.694976134806520278e-05,1.011756540492148590e-04,-1.950406067952862007e-05,-6.550029428441728945e-05,8.407492704535337376e-05
7.098533662678251869e-05,-1.694974140913620234e-05,1.052557703049409894e-04,-1.919990356671365849e-05,-6.915662397536630342e-05,8.393642959192179989e-05
7.492077518103147388e-05,-1.694969392090706013e-05,1.092315949283681237e-04,-1.886368406603389903e-05,-7.271807461739997723e-05,8.375182786594534358e-05
7.873361658854448374e-05,-1.694962240171966433e-05,1.130807607865283611e-04,-1.849624779133876858e-05,-7.616426188694919045e-05,8.352091701153243665e-05
8.240169837341968103e-05,-1.694953008455811632e-05,1.167815107338668931e-04,-1.809852519760628273e-05,-7.947540303467238868e-05,8.324366106561352063e-05
8.590351206058483241e-05,-1.694941994352798349e-05,1.203127010326331304e-04,-1.767152841369838773e-05,-8.263231857372701377e-05,8.292019682983675719e-05
8.921820639567053192e-05,-1.694929471941974345e-05,1.236538086338793291e-04,-1.721634829625675399e-05,-8.561643733774024255e-05,8.255083787753144970e-05
9.232559461564130603e-05,-1.694915693677898817e-05,1.267849421033660339e-04,-1.673415170712772839e-05,-8.840980467571642664e-05,8.213607865371414440e-05
9.520616553071167886e-05,-1.694900892705516698e-05,1.296868559931690110e-04,-1.622617902423887759e-05,-9.099509357279886106e-05,8.167659862632210529e-05
9.784109819661327616e-05,-1.694885284173059385e-05,1.323409684749674280e-04,-1.569374187806985127e-05,-9.335561850264171115e-05,8.117326645494560863e-05
1.002122799727607092e-04,-1.694869067044548202e-05,1.347293820631001416e-04,-1.513822113292802218e-05,-9.547535183291637408e-05,8.062714412499366330e-05
1.023023277738294921e-04,-1.694852425215632576e-05,1.368349072648933514e-04,-1.456106511145777513e-05,-9.733894261880811783e-05,8.003949101030492189e-05
1.040946123344233161e-04,-1.694835528923640364e-05,1.386410890040951668e-04,-1.396378807677521427e-05,-9.893173763121623136e-05,7.941176781786742154e-05
1.055732853127171238e-04,-1.694818535633047798e-05,1.401322356677736050e-04,-1.334796897549559447e-05,-1.002398044758031530e-04,7.874564036484594013e-05
1.067233090667708888e-04,-1.694801591095808542e-05,1.412934506316123381e-04,-1.271525046055063443e-05,-1.012499566676784582e-04,7.804298314530955737e-05
1.075304889400633047e-04,-1.694784830150780340e-05,1.421106661198169997e-04,-1.206733819934812783e-05,-1.019497805331727588e-04,7.730588263359283372e-05
1.079815078958207595e-04,-1.694768377445434357e-05,1.425706792561517717e-04,-1.140600048146468660e-05,-1.023276638153748451e-04,7.653664027830894237e-05
1.080639633395093447e-04,-1.694752348179765590e-05,1.426611901622610549e-04,-1.073306814625991805e-05,-1.023728258649417565e-04,7.573777513157705797e-05
1.077664059690302547e-04,-1.694736848528235893e-05,1.423708419557542012e-04,-1.005043483435343074e-05,-1.020753493002273747e-04,7.491202606822317249e-05
1.070783804889131565e-04,-1.694721976305964037e-05,1.416892624978751802e-04,-9.360057590983206270e-06,-1.014262130237821138e-04,7.406235353671163481e-05
1.059904680226247449e-04,-1.694707821213021530e-05,1.406071077361282097e-04,-8.663957827273148629e-06,-1.004173264823911548e-04,7.319194079776480402e-05
